21.930082,62.830452,3
20.451286,57.972378,3
22.077375,53.595387,3
24.477604,50.635056,3
30.771013,53.101994,3
35.076107,50.806900,3
35.966812,52.223568,3
38.293781,50.924068,3
43.286892,53.794399,3
45.821754,55.245510,3
49.364555,56.233067,3
52.359623,57.469902,3
57.485596,58.057095,3
59.837994,60.680172,3
60.261635,62.731300,3
62.689148,65.507523,3
60.247410,67.974770,3
58.086506,57.874550,3
54.714500,51.239944,3
51.369106,43.574646,3
46.223564,36.834126,3
48.534389,40.496063,3
50.502708,43.417561,3
44.669331,34.909058,3
41.942627,33.558933,3
41.223080,34.442673,3
37.301384,31.635349,3
33.040955,33.250267,3
31.676981,37.111599,3
34.238014,42.717403,3
37.584736,46.010990,3
37.646603,48.861168,3
31.005341,36.936092,3
29.604038,30.553701,3
29.213556,27.293938,3
31.510210,24.282970,3
34.510452,24.400681,3
43.598499,28.503544,3
46.146488,27.675968,3
48.511963,30.517963,3
49.847286,31.499681,3
50.376774,33.995090,3
52.939465,35.591206,3
56.795338,38.749310,3
58.505314,40.074398,3
60.002144,43.476158,3
65.021240,45.703629,3
66.526596,44.854649,3
69.315979,48.528606,3
69.773521,53.263050,3
70.147240,59.547844,3
69.520905,63.372768,3
67.647942,69.828705,3
47.368000,82.571564,3
47.336334,85.685493,3
50.138077,86.353569,3
53.060837,83.581696,3
55.170750,85.687279,3
55.767529,86.731255,3
55.935982,84.761505,3
52.979153,83.495857,3
49.756294,80.271675,3
50.129700,79.313484,3
48.694061,81.674179,3
30.572420,59.198948,3
28.424623,62.789330,3
33.669678,63.616367,3
56.960754,98.344482,3
61.161766,98.794304,3
65.126694,96.988472,3
67.460167,92.890251,3
69.333206,89.425941,3
71.983315,85.172882,3
71.988884,82.941795,3
75.102219,79.216248,3
76.378296,75.042076,3
79.354439,72.506340,3
80.501518,67.725288,3
83.221573,59.691444,3
84.510742,56.733780,3
86.496559,50.965378,3
87.971497,49.042179,3
89.191689,46.655693,3
88.995079,44.245094,3
92.054596,40.090004,3
95.404297,38.202942,3
96.591835,35.521450,3
58.955059,37.725071,3
60.602810,37.306339,3
61.987743,34.233368,3
62.190929,30.592211,3
62.971027,27.737280,3
64.097061,25.480499,3
74.539398,20.898996,3
72.786636,21.832983,3
68.796349,19.112490,3
67.401108,19.615191,3
64.069061,17.001242,3
62.000160,19.049698,3
59.720364,16.762461,3
52.440346,15.960200,3
53.070446,17.321846,3
49.818760,15.323994,3
46.685944,14.458625,3
44.291882,13.362551,3
50.415806,12.869647,3
50.966084,13.345682,3
54.070099,12.716329,3
57.328373,12.989754,3
50.833591,12.500772,3
47.417213,10.264506,3
48.570702,9.714369,3
46.237450,7.722901,3
50.011765,9.652421,3
53.656536,10.365936,3
56.356300,11.485467,3
59.830509,9.934564,3
63.478584,11.150094,3
67.165382,11.080820,3
70.843369,11.745340,3
73.896820,13.875875,3
76.024590,12.420253,3
66.733185,9.728997,3
66.308037,5.696105,3
68.017326,4.496592,3
35.500469,24.466642,3
40.683464,25.647066,3
91.215637,41.213879,3
49.421806,95.098679,3
49.625156,91.943436,3
45.038631,90.461403,3
55.185276,95.367172,4
51.819824,94.093178,4
44.849030,91.246033,4
44.868038,91.278091,4
41.946259,87.017395,4
39.562107,83.765053,4
34.526608,80.844170,4
34.038322,78.576859,4
28.155323,74.591286,4
25.447887,71.479210,4
22.785398,67.081306,4
22.177244,62.711933,4
20.526937,57.298832,4
21.750172,54.677097,4
24.538084,50.251678,4
31.077658,52.979443,4
35.138451,51.221783,4
35.315121,52.305969,4
37.856236,50.565449,4
43.057697,54.435349,4
45.941338,56.212437,4
48.581459,57.712643,4
52.295456,58.027222,4
57.302113,59.165627,4
59.333740,61.905293,4
59.849731,62.840130,4
62.888065,65.206367,4
59.838760,67.681709,4
58.521770,58.160931,4
53.655724,51.219231,4
50.847225,43.719063,4
45.541313,36.010864,4
47.348721,39.613594,4
50.163673,43.624065,4
43.704350,35.108379,4
41.317482,33.956902,4
41.760788,34.021393,4
38.238266,31.636787,4
33.355484,32.835632,4
32.596020,36.828953,4
34.565952,42.777866,4
37.484028,45.558849,4
37.474674,48.565388,4
31.365990,37.301464,4
29.210752,30.129274,4
28.709478,27.008820,4
31.422178,24.230043,4
33.866825,24.219923,4
44.701080,29.701878,4
45.828697,28.546516,4
48.304428,30.577366,4
50.324551,31.375450,4
49.848907,33.243416,4
52.574841,34.304813,4
56.730717,38.420757,4
58.902775,39.589272,4
60.562008,43.297230,4
65.229195,45.325188,4
66.569771,44.882607,4
69.476318,47.955616,4
69.696739,53.713268,4
70.054909,58.554447,4
69.384361,63.393173,4
67.146965,69.391891,4
47.113258,82.148331,4
46.720306,86.019798,4
48.423794,86.370018,4
53.058033,83.420547,4
55.564205,85.511673,4
55.943661,85.921768,4
57.599716,84.329750,4
53.828888,83.507637,4
49.345951,81.174606,4
49.015686,81.792336,4
48.848740,81.862968,4
31.081669,59.306709,4
27.662371,63.244511,4
34.493736,63.646511,4
57.013817,97.720818,4
60.777267,98.329857,4
64.929100,96.653427,4
66.626373,93.003212,4
67.813431,88.649086,4
71.210472,85.232162,4
71.031326,82.941269,4
75.864456,79.803635,4
76.996307,75.110382,4
79.536797,72.661156,4
80.854164,67.780128,4
83.890068,60.224072,4
84.743469,57.328812,4
86.779770,50.902828,4
88.535652,48.756744,4
90.035347,47.007301,4
89.991043,44.673225,4
92.447868,40.416283,4
94.742447,38.851124,4
95.309311,35.713001,4
59.157551,37.004410,4
60.971806,37.648663,4
61.999897,33.423229,4
62.718334,30.932911,4
62.229115,27.717983,4
64.557007,25.642881,4
73.911949,19.871758,4
72.650352,21.296066,4
69.191383,18.606226,4
68.052834,19.238199,4
64.176613,16.529104,4
62.245583,18.210814,4
59.626415,15.634066,4
52.784130,16.503601,4
53.444828,17.365860,4
50.395058,15.568389,4
47.527264,13.354213,4
43.884003,13.330321,4
50.529217,12.456385,4
50.915680,13.005930,4
53.714386,12.621076,4
58.470009,12.539152,4
51.095688,13.197408,4
47.214458,10.902682,4
48.012108,9.749326,4
45.901951,8.114950,4
49.785255,9.834165,4
53.602863,10.307405,4
56.568619,11.772197,4
60.483997,9.422841,4
63.105007,10.770842,4
67.092896,10.991204,4
70.766998,12.603841,4
73.965996,14.580393,4
75.970726,12.877138,4
66.270676,10.456577,4
67.043419,6.775925,4
68.086731,4.601514,4
35.765190,23.904335,4
41.580128,26.079908,4
90.489105,40.663628,4
49.238472,95.713203,4
49.759007,91.802101,4
45.885567,89.369461,4
55.109306,95.216507,5
51.583858,93.264099,5
44.802963,90.608742,5
44.789982,90.330933,5
42.102592,86.268585,5
39.435120,83.821838,5
34.943691,81.219780,5
34.433472,78.845718,5
26.984865,74.698830,5
25.053152,71.753258,5
23.735643,66.912170,5
22.564751,63.654785,5
20.412888,57.552483,5
21.583927,55.200859,5
24.358948,50.170231,5
31.674944,52.210831,5
34.885101,51.453442,5
35.305756,52.181843,5
38.022007,50.404301,5
42.680984,54.620533,5
44.860535,56.683285,5
47.669502,58.123478,5
52.240608,58.296955,5
57.161079,59.396725,5
59.453522,61.991741,5
60.262169,63.336689,5
62.477695,65.279434,5
59.485935,67.567665,5
59.276634,58.935875,5
53.738083,51.866226,5
51.425472,42.408848,5
44.455959,35.490753,5
46.348610,39.372246,5
48.210659,43.306622,5
43.660107,35.934696,5
41.172771,33.544212,5
41.975300,33.506641,5
39.453819,32.485218,5
32.948101,32.747887,5
34.049812,37.736034,5
34.982738,43.522575,5
38.050816,46.355099,5
36.959522,48.726025,5
31.729370,38.272293,5
28.708723,29.820845,5
28.328478,26.500652,5
31.687262,24.402653,5
33.742989,23.934244,5
44.222015,30.037268,5
45.844433,29.723658,5
47.589649,30.059526,5
50.594536,30.791363,5
49.436657,32.895649,5
52.834484,34.016792,5
57.126812,38.486252,5
58.946053,39.216675,5
61.079807,43.238918,5
64.751808,44.436451,5
66.364067,44.413605,5
70.626259,47.803383,5
69.281105,53.640537,5
69.225586,58.210285,5
69.328651,62.915413,5
67.426964,68.951302,5
47.210491,82.755730,5
46.846600,86.466064,5
48.415577,86.145538,5
53.245636,82.699677,5
55.234802,85.133636,5
56.411388,86.460808,5
58.040321,83.990524,5
53.873955,83.856194,5
49.480339,80.983986,5
49.487423,82.974625,5
49.427311,82.482796,5
31.882374,59.694466,5
27.719389,63.116302,5
34.448410,63.561493,5
57.077858,97.427513,5
61.184357,97.882217,5
65.006409,96.516289,5
66.432709,92.851654,5
67.347046,87.854927,5
71.101097,85.205803,5
70.594498,82.720856,5
75.603828,80.267197,5
77.410057,74.860954,5
79.083313,73.157265,5
81.593636,67.750893,5
84.920105,61.686634,5
84.844086,57.725803,5
87.160263,50.789555,5
88.547813,49.591217,5
90.215309,46.868153,5
89.771545,44.310589,5
92.446228,40.193687,5
93.779587,38.816837,5
94.614723,35.901390,5
58.869232,36.602383,5
61.511600,37.082882,5
61.278168,33.668938,5
62.749039,30.639206,5
61.476311,28.332808,5
63.873203,26.346144,5
73.506477,19.470104,5
73.184120,20.705854,5
68.952690,18.066027,5
68.871574,18.824848,5
64.468369,16.170773,5
62.150410,17.247787,5
59.676868,15.061715,5
53.167725,16.123356,5
53.410633,16.166716,5
50.575100,14.989739,5
48.132408,13.274818,5
43.910122,13.285895,5
50.707428,12.005869,5
50.984272,12.530361,5
54.012424,12.660340,5
59.563557,11.979642,5
50.751751,13.005948,5
47.113098,11.319833,5
47.660610,9.757763,5
45.513920,9.053776,5
50.889534,9.288214,5
51.851631,9.791206,5
57.089275,12.430981,5
60.856449,9.909978,5
62.753582,10.682734,5
67.312019,11.486327,5
70.457321,12.562148,5
74.956116,15.266597,5
76.384094,13.625960,5
66.149162,10.963532,5
67.245003,6.787614,5
67.278465,4.835417,5
35.137314,24.470428,5
41.434464,26.687233,5
90.646629,41.064068,5
49.231960,95.987297,5
49.464279,91.678970,5
45.919708,88.829514,5
54.772957,95.126213,6
52.516197,93.130768,6
44.778385,89.789154,6
44.292847,89.744812,6
41.909756,85.115997,6
40.687286,83.350990,6
34.251850,81.006996,6
34.336548,79.372131,6
27.193897,74.648994,6
25.395840,72.400040,6
24.284761,67.260475,6
22.595974,63.761635,6
20.452564,57.659439,6
22.055597,55.608643,6
23.964844,50.180519,6
32.823036,51.504810,6
35.299583,50.992767,6
35.283669,52.074825,6
38.286018,50.667412,6
42.099155,54.535316,6
44.609917,56.869232,6
46.318626,58.737011,6
52.748249,59.421993,6
56.561947,60.729660,6
59.048275,62.488304,6
60.704708,64.186089,6
61.437302,64.976028,6
59.951485,66.561516,6
58.705349,59.218884,6
54.412582,52.845364,6
51.034195,42.794014,6
44.162228,35.024845,6
46.206882,39.180271,6
47.441742,42.383041,6
43.186985,36.106014,6
40.621639,33.668381,6
42.559818,34.010044,6
40.206085,33.262863,6
33.491249,33.315216,6
35.415340,37.323120,6
34.822418,43.941044,6
38.104256,46.492157,6
36.039120,48.923061,6
32.042583,38.337151,6
28.103275,29.599590,6
27.643347,26.374998,6
30.860277,23.284492,6
33.573788,23.518688,6
45.097824,30.240980,6
46.115318,30.070189,6
48.054985,29.873829,6
50.943035,30.062847,6
49.278625,33.121784,6
52.121586,33.752800,6
57.471691,37.784622,6
58.873615,39.622627,6
62.167343,43.632710,6
65.192390,44.567013,6
67.534531,44.159912,6
70.795944,48.697018,6
70.109848,54.135311,6
68.933136,58.586422,6
68.731377,62.856747,6
67.444595,68.831360,6
47.694099,83.650154,6
46.694828,86.498772,6
48.172878,86.328598,6
53.153133,82.847511,6
56.424522,85.174927,6
56.512234,86.270714,6
58.273224,84.295685,6
54.296501,83.414635,6
49.688103,81.328018,6
49.545429,83.400322,6
49.133259,82.471031,6
32.816868,60.323727,6
27.597231,63.518764,6
34.760532,63.042717,6
57.491970,97.016220,6
60.897930,97.979149,6
64.766541,96.270401,6
66.026863,92.467560,6
67.068558,87.914864,6
70.968979,84.981537,6
70.784416,82.723694,6
75.215126,80.488853,6
77.075508,75.429749,6
79.217857,72.443329,6
81.853859,67.107658,6
85.313202,61.795906,6
85.531998,57.960991,6
87.738724,50.077892,6
89.369629,49.625580,6
90.181931,47.179287,6
90.702454,44.631218,6
92.208000,39.324188,6
92.414658,38.552536,6
94.344254,35.912235,6
59.067909,36.149757,6
60.307819,35.647369,6
61.143406,33.278149,6
63.336254,30.673561,6
61.335815,29.173059,6
65.055481,27.371910,6
73.531509,18.884272,6
72.596504,20.893154,6
68.331787,17.476368,6
69.004410,18.191446,6
64.412430,15.677577,6
62.025860,16.436222,6
60.254684,14.764516,6
53.512756,15.085831,6
53.164505,15.741983,6
51.026268,13.804586,6
48.908009,13.060643,6
43.343811,13.246800,6
51.119568,11.929652,6
49.732132,12.479138,6
53.484882,12.547692,6
58.749485,12.092318,6
49.800812,13.542575,6
47.469418,11.281981,6
47.755966,9.793023,6
45.148514,9.512652,6
51.000229,9.472495,6
50.857147,9.793478,6
57.221470,12.106161,6
60.437744,10.654874,6
62.179493,10.840161,6
67.148773,11.302700,6
70.740936,13.117395,6
74.921059,15.745097,6
76.330536,14.285924,6
66.260353,11.080827,6
66.762161,6.757669,6
67.064781,5.933864,6
34.067101,23.817398,6
42.053352,27.768473,6
90.664818,41.311687,6
49.440300,96.052025,6
49.612724,91.235405,6
45.580055,88.727325,6
54.790859,94.901978,7
52.022877,92.258308,7
44.331856,88.485680,7
44.418770,89.526009,7
41.754307,84.726768,7
40.759640,84.107780,7
33.688354,80.451500,7
35.014904,79.722076,7
27.296829,74.177460,7
25.782190,71.902031,7
24.570204,66.581955,7
21.479572,63.862911,7
20.591398,57.464649,7
21.135193,56.012550,7
23.660030,50.382950,7
32.759911,51.508259,7
35.360615,50.488743,7
35.678280,51.662739,7
37.667164,50.356270,7
41.573784,55.852341,7
43.850349,57.499817,7
46.326786,59.364182,7
52.391163,60.820915,7
56.338062,61.533375,7
58.730751,62.968464,7
60.629272,64.050362,7
61.837349,63.854233,7
60.178432,66.372223,7
58.222816,60.587524,7
55.269222,53.031212,7
51.329109,41.914776,7
44.356274,35.177269,7
45.779156,38.617409,7
47.294979,42.254513,7
42.004154,37.020550,7
40.395657,33.957684,7
42.766785,34.117622,7
41.046165,33.161156,7
34.230267,33.678642,7
36.240242,37.867287,7
34.836071,43.927856,7
37.999569,46.923218,7
35.980537,49.779366,7
32.576691,39.214890,7
27.873550,29.367891,7
27.163717,25.273916,7
31.035622,22.131184,7
33.247917,23.314764,7
45.626705,30.233578,7
46.358135,29.817734,7
47.360985,30.091848,7
49.713428,30.298231,7
49.175266,32.874355,7
52.529377,33.765732,7
57.177353,36.588627,7
59.392174,39.619591,7
62.823193,42.431107,7
66.544510,44.308956,7
67.797089,43.659279,7
70.586334,48.536301,7
69.908546,54.224693,7
68.651756,58.888302,7
68.422226,62.938789,7
67.419769,69.270615,7
48.405132,83.605431,7
46.830055,86.355194,7
48.490665,85.952499,7
53.836479,82.702301,7
56.544128,85.119675,7
55.416439,86.212250,7
58.059395,84.388641,7
53.774269,83.608322,7
49.349419,81.965744,7
49.635246,83.363098,7
49.277546,82.991203,7
32.945465,60.050304,7
27.271370,63.672001,7
35.785843,63.569923,7
57.297764,97.444611,7
60.848656,97.726120,7
64.796387,96.651482,7
65.249031,92.485619,7
67.964828,88.259186,7
70.966019,84.260269,7
70.718658,82.389900,7
74.968483,80.807777,7
76.745621,75.610817,7
79.061478,72.436668,7
82.122818,67.457527,7
85.277542,62.700809,7
86.654053,58.468685,7
87.818039,50.121357,7
89.851082,50.402058,7
89.993553,46.840073,7
90.302460,45.171200,7
91.587837,39.535027,7
91.439713,39.458164,7
92.980202,35.756943,7
58.696312,35.556053,7
60.668442,35.448452,7
61.426796,32.189816,7
63.368446,29.958464,7
61.218960,29.248432,7
64.560371,27.822380,7
73.337593,17.960722,7
72.818359,21.019342,7
68.643127,17.643957,7
69.473724,17.585157,7
64.631531,14.920422,7
62.474026,15.397061,7
60.023785,14.187233,7
54.250076,14.680249,7
53.934952,14.493272,7
51.434189,13.308553,7
49.160431,13.331285,7
43.815842,13.483090,7
51.284397,12.097531,7
49.727055,12.293189,7
53.349606,12.390150,7
58.143902,12.171877,7
49.599575,13.573665,7
47.605679,11.051959,7
47.575272,9.881523,7
45.545338,10.504798,7
51.508308,9.519316,7
51.147057,10.306324,7
57.112511,11.445179,7
60.211021,10.850402,7
62.319538,11.072971,7
67.436600,11.523988,7
70.256287,13.699713,7
74.923607,16.346226,7
76.798500,14.940830,7
66.619453,11.136040,7
66.064774,6.965813,7
66.356728,6.110017,7
33.229145,24.310253,7
42.198669,28.012119,7
91.472336,41.883961,7
49.514202,95.784904,7
50.060333,90.556816,7
45.435310,87.995247,7
55.217289,94.408119,8
52.548584,92.089043,8
44.527943,88.363800,8
44.605915,89.332962,8
41.859222,84.246498,8
41.564209,83.342445,8
33.612236,80.733635,8
35.591629,80.033119,8
27.734247,74.066048,8
25.318439,71.383675,8
24.550507,66.162506,8
21.207314,64.389030,8
19.955254,58.411152,8
20.654905,56.159954,8
22.670076,50.634426,8
33.210541,52.486000,8
35.213100,50.686802,8
35.292751,52.857677,8
38.339573,50.029598,8
41.047470,56.077854,8
43.571663,58.003265,8
45.621490,59.508186,8
52.518497,61.626781,8
56.550289,62.072334,8
59.680565,63.690224,8
60.597675,63.826015,8
61.753330,63.956509,8
59.850655,66.624855,8
58.251945,60.687710,8
55.258659,54.022816,8
51.564041,40.273781,8
43.788715,35.637928,8
45.680000,38.734299,8
47.220715,42.001080,8
42.688541,36.721760,8
40.905422,34.480129,8
43.225876,34.586407,8
41.122181,33.356060,8
35.515850,34.160084,8
37.061485,38.208336,8
34.542255,44.940075,8
38.392387,45.563461,8
35.320683,49.196842,8
32.916664,39.220863,8
27.676073,27.896442,8
27.318567,25.496674,8
31.110620,21.828711,8
32.490635,22.605349,8
45.156158,30.473349,8
46.652130,30.192862,8
48.209980,29.752935,8
49.455616,30.450489,8
49.491928,32.811939,8
52.065365,33.404030,8
56.920597,35.499920,8
59.913914,39.028545,8
63.413609,42.181755,8
67.514381,44.958065,8
67.895599,43.520779,8
70.485382,48.978046,8
68.909203,54.627262,8
68.882828,58.918510,8
68.391006,62.701744,8
67.362465,68.877853,8
48.005497,82.910614,8
47.095104,86.510139,8
49.351536,85.883743,8
53.559532,84.163811,8
56.532322,84.810707,8
54.843590,86.070908,8
57.917885,84.244682,8
54.431396,83.276367,8
49.862610,82.069908,8
49.874210,83.093712,8
48.818504,83.311867,8
32.858204,59.592979,8
27.200024,64.657211,8
36.409691,63.530663,8
57.115334,97.181129,8
60.372276,97.269005,8
64.595490,96.266670,8
64.686623,92.341408,8
67.509315,88.303764,8
70.540070,84.414497,8
70.368240,82.912766,8
75.212082,80.094063,8
76.705086,74.919365,8
79.419319,72.671547,8
82.434044,68.108734,8
86.098648,63.098427,8
87.727043,57.788483,8
88.475311,50.328003,8
90.423164,50.117039,8
89.588501,47.389145,8
90.256187,45.480640,8
90.988327,39.761768,8
91.344986,39.886692,8
92.371811,35.852036,8
58.596584,34.429710,8
60.831821,34.771015,8
61.773441,32.631962,8
63.239433,30.625496,8
61.787495,29.250017,8
63.680229,28.624481,8
72.649254,17.820503,8
73.164864,20.397877,8
67.940659,17.521994,8
69.937332,17.410284,8
64.371201,14.774274,8
61.595562,14.856313,8
60.266857,13.570913,8
53.368710,13.919639,8
53.524208,14.112332,8
51.951492,12.534039,8
48.514221,13.095816,8
43.327435,12.709990,8
51.630215,12.780334,8
49.884640,12.855034,8
53.273357,12.286944,8
57.691132,12.074965,8
49.486118,13.651661,8
47.967201,11.020797,8
47.194588,10.334237,8
46.028603,10.552711,8
51.638187,9.779971,8
51.055908,10.250138,8
57.293655,11.062931,8
59.866379,10.894817,8
62.243122,11.760761,8
67.326172,11.247960,8
69.695290,13.674752,8
74.948936,16.467112,8
76.180290,15.208949,8
66.338509,10.682162,8
65.992439,7.325582,8
65.785553,7.028145,8
32.880634,24.413244,8
42.396381,28.371620,8
91.882607,41.519062,8
49.011555,95.964417,8
50.290066,90.021507,8
45.859303,88.131020,8
55.287502,93.958542,9
52.416924,92.537346,9
44.557507,88.236259,9
44.771065,88.676460,9
41.588547,83.859566,9
41.840828,83.133957,9
33.573616,80.636574,9
35.311626,79.908974,9
26.529615,74.572174,9
25.250608,72.265862,9
24.797323,67.009972,9
20.832497,64.471184,9
19.840960,58.422935,9
20.513699,56.736088,9
23.106304,51.686665,9
33.474216,52.635826,9
35.548302,49.987907,9
36.119942,53.502232,9
38.119816,50.302498,9
41.325382,55.577595,9
43.000427,58.544815,9
45.224537,59.630386,9
52.833038,61.552444,9
57.559799,62.957520,9
59.075199,63.359871,9
60.851387,64.415161,9
61.115986,64.869331,9
59.170471,67.239227,9
58.606449,61.604324,9
55.954292,55.839668,9
